ReservationID,GuestID,BookingTime,PartySize,Channel,TableID,Status,CheckInTime
R00332,G1005,17-01-2025 12:41,1,Phone,T13,No-Show,NULL
R00333,G2692,23-03-2025 10:28,2,Kiosk,T07,Confirmed,23-03-2025 10:28
R00334,G2480,13-02-2025 13:20,4,Phone,T08,Confirmed,13-02-2025 13:10
R00335,G1131,02-06-2025 10:54,1,Web,T01,Confirmed,02-06-2025 10:45
R00336,G1630,11-01-2025 15:47,5,Web,T15,Confirmed,11-01-2025 15:47
R00337,G1375,29-06-2025 17:10,5,Kiosk,T06,Confirmed,29-06-2025 17:01
R00338,G1845,27-02-2025 14:23,7,Kiosk,T13,Confirmed,27-02-2025 14:15
R00339,G2361,23-01-2025 19:02,5,App,T06,Confirmed,23-01-2025 19:01
R00340,G0370,15-05-2025 15:34,5,Kiosk,T17,Cancelled,NULL
R00341,G1743,25-04-2025 13:41,8,App,T18,Confirmed,25-04-2025 13:40
R00342,G2049,18-05-2025 20:58,1,Web,T08,Confirmed,18-05-2025 20:55
R00343,G1488,24-05-2025 14:56,6,Phone,T20,Confirmed,24-05-2025 14:47
R00344,G2126,15-03-2025 16:38,2,App,T08,Confirmed,15-03-2025 16:28
R00345,G2776,24-02-2025 22:36,6,Phone,T12,No-Show,NULL
R00346,G1821,27-05-2025 15:22,5,Kiosk,T05,Cancelled,NULL
R00347,G0567,02-02-2025 20:30,4,Kiosk,T17,Confirmed,02-02-2025 20:26
R00348,G1557,22-01-2025 21:56,7,Kiosk,T05,Confirmed,22-01-2025 21:55
R00349,G2697,25-01-2025 10:52,8,Phone,T20,Confirmed,25-01-2025 10:51
R00350,G2004,29-06-2025 10:47,1,Kiosk,T09,Confirmed,29-06-2025 10:38
R00351,G2126,28-05-2025 17:03,6,App,T14,Confirmed,28-05-2025 16:55
R00352,G0465,16-01-2025 20:11,5,Phone,T09,No-Show,NULL
R00353,G0085,14-03-2025 17:38,7,Kiosk,T11,Confirmed,14-03-2025 17:36
R00354,G1521,20-04-2025 11:23,5,App,T08,Confirmed,20-04-2025 11:19
R00355,G2009,01-01-2025 20:20,7,App,T04,Confirmed,01-01-2025 20:20
R00356,G1237,28-04-2025 17:33,6,Web,T12,No-Show,NULL
R00357,G0961,16-02-2025 13:36,6,Kiosk,T12,Cancelled,NULL
R00358,G2379,02-01-2025 14:39,2,Web,T06,Confirmed,02-01-2025 14:35
R00359,G0153,13-05-2025 13:36,8,Phone,T09,No-Show,NULL
R00360,G1364,29-05-2025 22:03,4,Web,T18,No-Show,NULL
R00361,G0668,11-05-2025 20:05,6,Phone,T12,No-Show,NULL
R00362,G2665,12-01-2025 12:02,2,App,T16,Confirmed,12-01-2025 12:02
R00363,G2200,07-06-2025 18:55,6,Kiosk,T15,No-Show,NULL
R00364,G1773,01-04-2025 16:34,3,Phone,T06,Confirmed,01-04-2025 16:33
R00365,G2741,26-05-2025 15:45,6,App,T06,Confirmed,26-05-2025 15:35
R00366,G1018,18-01-2025 10:18,2,App,T16,Confirmed,18-01-2025 10:10
R00367,G1878,17-06-2025 20:57,3,Phone,T02,No-Show,NULL
R00368,G2603,30-04-2025 12:35,8,App,T10,Confirmed,30-04-2025 12:25
R00369,G2727,24-03-2025 22:49,4,Phone,T09,Confirmed,24-03-2025 22:45
R00370,G2537,03-01-2025 11:55,5,Web,T16,Confirmed,03-01-2025 11:49
R00371,G2749,29-05-2025 14:37,5,Phone,T18,No-Show,NULL
R00372,G1536,23-01-2025 19:21,6,Web,T02,No-Show,NULL
R00373,G1436,12-06-2025 15:15,4,Web,T10,Confirmed,12-06-2025 15:05
R00374,G1075,03-04-2025 22:41,1,Kiosk,T15,No-Show,NULL
R00375,G0851,01-01-2025 19:56,1,Phone,T05,Confirmed,01-01-2025 19:49
R00376,G2764,01-04-2025 20:02,8,Kiosk,T17,Confirmed,01-04-2025 19:52
R00377,G2231,15-02-2025 15:05,1,App,T11,Confirmed,15-02-2025 15:05
R00378,G0933,20-05-2025 20:29,7,Web,T14,Confirmed,20-05-2025 20:27
R00379,G0277,04-03-2025 22:56,2,App,T01,Confirmed,04-03-2025 22:53
R00380,G1664,25-04-2025 21:47,3,Web,T19,No-Show,NULL
R00381,G2852,15-06-2025 17:59,8,Phone,T05,Confirmed,15-06-2025 17:57
R00382,G0705,17-05-2025 12:40,4,Phone,T12,Cancelled,NULL
R00383,G2447,20-02-2025 18:17,2,Web,T14,Confirmed,20-02-2025 18:07
R00384,G2683,27-03-2025 14:36,3,Phone,T19,Confirmed,27-03-2025 14:28
R00385,G0477,08-03-2025 12:42,3,Web,T10,Confirmed,08-03-2025 12:41
R00386,G0957,10-03-2025 11:49,2,Kiosk,T07,Confirmed,10-03-2025 11:40
R00387,G0985,25-05-2025 14:49,2,Phone,T19,No-Show,NULL
R00388,G0124,28-04-2025 13:30,3,Web,T12,Confirmed,28-04-2025 13:29
R00389,G0901,29-05-2025 17:46,7,Web,T01,Cancelled,NULL
R00390,G1828,08-03-2025 17:19,5,App,T15,No-Show,NULL
R00391,G0250,09-06-2025 18:12,2,App,T18,No-Show,NULL
R00392,G1003,17-04-2025 21:08,5,Kiosk,T11,No-Show,NULL
R00393,G0498,13-04-2025 10:58,7,App,T19,Confirmed,13-04-2025 10:58
R00394,G2368,23-05-2025 12:47,6,Web,T07,No-Show,NULL
R00395,G1338,04-05-2025 18:33,7,Kiosk,T11,Confirmed,04-05-2025 18:27
R00396,G2077,10-06-2025 16:20,1,Phone,T20,Confirmed,10-06-2025 16:17
R00397,G1308,24-06-2025 12:03,1,Web,T06,Confirmed,24-06-2025 11:54
R00398,G0535,22-01-2025 22:50,4,Web,T17,No-Show,NULL
R00399,G1551,23-02-2025 14:35,3,Web,T12,Cancelled,NULL
R00400,G1055,23-06-2025 15:02,4,Web,T09,Confirmed,23-06-2025 15:01
R00401,G1473,06-05-2025 13:35,2,Web,T19,Confirmed,06-05-2025 13:25
R00402,G2532,08-04-2025 10:32,2,Phone,T03,Confirmed,08-04-2025 10:25
R00403,G0415,06-03-2025 17:02,8,Kiosk,T05,Confirmed,06-03-2025 16:56
R00404,G0503,10-05-2025 17:26,2,Web,T05,Confirmed,10-05-2025 17:19
R00405,G0765,06-06-2025 18:40,6,Web,T06,Confirmed,06-06-2025 18:36
R00406,G0679,22-02-2025 13:43,8,Web,T20,No-Show,NULL
R00407,G0582,17-02-2025 13:35,8,Phone,T16,Confirmed,17-02-2025 13:28
R00408,G1220,19-06-2025 19:31,6,Web,T17,Confirmed,19-06-2025 19:21
R00409,G0810,25-01-2025 21:52,3,Kiosk,T17,Confirmed,25-01-2025 21:46
R00410,G2834,23-03-2025 12:39,1,Web,T18,Cancelled,NULL
R00411,G2784,18-04-2025 12:34,4,Phone,T02,Confirmed,18-04-2025 12:33
R00412,G2556,31-03-2025 14:49,8,Web,T20,Confirmed,31-03-2025 14:49
R00413,G0892,11-01-2025 17:57,7,Kiosk,T19,No-Show,NULL
R00414,G2670,23-06-2025 17:30,4,Web,T02,Confirmed,23-06-2025 17:25
R00415,G1744,06-01-2025 15:33,7,App,T09,Confirmed,06-01-2025 15:31
R00416,G0509,24-03-2025 12:29,1,App,T12,Confirmed,24-03-2025 12:27
R00417,G0006,02-04-2025 13:43,4,App,T09,Confirmed,02-04-2025 13:40
R00418,G0303,02-05-2025 13:54,4,App,T14,No-Show,NULL
R00419,G2401,12-04-2025 18:04,1,Phone,T04,No-Show,NULL
R00420,G2605,28-02-2025 19:50,2,Web,T06,Confirmed,28-02-2025 19:44
R00421,G1117,15-03-2025 12:00,2,App,T06,Confirmed,15-03-2025 11:56
R00422,G0119,14-02-2025 22:25,3,Phone,T06,Confirmed,14-02-2025 22:17
R00423,G0391,18-04-2025 15:01,5,Phone,T14,Confirmed,18-04-2025 14:54
R00424,G1267,16-06-2025 16:44,8,Web,T09,Confirmed,16-06-2025 16:43
R00425,G2107,13-03-2025 10:28,2,App,T17,No-Show,NULL
R00426,G2594,03-05-2025 22:37,5,App,T09,Confirmed,03-05-2025 22:36
R00427,G0151,30-01-2025 19:40,8,Web,T06,Confirmed,30-01-2025 19:33
R00428,G0224,04-01-2025 21:46,1,Kiosk,T19,No-Show,NULL
R00429,G0474,09-02-2025 20:25,1,Web,T08,No-Show,NULL
R00430,G0891,06-03-2025 12:13,8,Web,T13,Confirmed,06-03-2025 12:13
R00431,G0753,14-05-2025 17:41,8,App,T10,Confirmed,14-05-2025 17:41
R00432,G0099,21-01-2025 20:13,1,App,T14,Confirmed,21-01-2025 20:11
R00433,G1333,15-01-2025 14:30,4,Web,T16,Confirmed,15-01-2025 14:28
R00434,G0827,31-05-2025 16:15,2,Phone,T17,Confirmed,31-05-2025 16:14
R00435,G2464,03-06-2025 15:14,2,Web,T08,Confirmed,03-06-2025 15:13
R00436,G0648,12-02-2025 19:53,8,Kiosk,T13,Confirmed,12-02-2025 19:50
R00437,G1272,07-06-2025 15:12,3,Kiosk,T01,Confirmed,07-06-2025 15:11
R00438,G1174,04-04-2025 16:33,2,Phone,T03,Confirmed,04-04-2025 16:27
R00439,G0144,23-06-2025 20:16,2,Kiosk,T15,Confirmed,23-06-2025 20:07
R00440,G2385,20-03-2025 18:01,4,Phone,T13,Confirmed,20-03-2025 18:00
R00441,G2701,25-03-2025 12:11,2,Phone,T14,Confirmed,25-03-2025 12:07
R00442,G1479,11-02-2025 10:27,1,Kiosk,T18,Confirmed,11-02-2025 10:22
R00443,G1226,10-02-2025 11:31,8,Phone,T08,Confirmed,10-02-2025 11:23
R00444,G2704,28-05-2025 21:42,8,App,T02,Confirmed,28-05-2025 21:42
R00445,G1209,18-01-2025 22:57,1,Phone,T07,Confirmed,18-01-2025 22:48
R00446,G0391,23-05-2025 16:44,4,Phone,T19,Confirmed,23-05-2025 16:43
R00447,G1908,08-02-2025 15:11,6,Kiosk,T03,Confirmed,08-02-2025 15:10
R00448,G2637,26-02-2025 19:40,1,Web,T19,Confirmed,26-02-2025 19:35
R00449,G0477,15-05-2025 21:14,4,Web,T16,No-Show,NULL
R00450,G0308,29-04-2025 13:58,2,Phone,T07,No-Show,NULL
R00451,G0686,05-03-2025 21:06,3,App,T19,Cancelled,NULL
R00452,G1377,18-01-2025 22:06,2,Phone,T12,Confirmed,18-01-2025 21:58
R00453,G0526,15-05-2025 13:34,7,Kiosk,T10,Cancelled,NULL
R00454,G1218,23-02-2025 12:57,5,App,T05,Confirmed,23-02-2025 12:53
R00455,G2925,26-04-2025 21:20,6,App,T07,Confirmed,26-04-2025 21:15
R00456,G0829,12-03-2025 21:36,5,App,T15,Cancelled,NULL
R00457,G2824,02-03-2025 16:17,6,App,T17,Confirmed,02-03-2025 16:15
R00458,G1447,15-05-2025 21:33,6,Web,T20,Cancelled,NULL
R00459,G2938,27-03-2025 13:16,5,App,T03,Confirmed,27-03-2025 13:15
R00460,G0251,10-02-2025 11:56,7,Web,T09,No-Show,NULL
R00461,G2236,02-01-2025 15:11,5,Phone,T11,Confirmed,02-01-2025 15:03
R00462,G2459,29-04-2025 12:08,1,Kiosk,T13,No-Show,NULL
R00463,G0468,24-02-2025 11:15,4,App,T16,Confirmed,24-02-2025 11:07
R00464,G1752,12-01-2025 19:58,7,Phone,T18,Confirmed,12-01-2025 19:48
R00465,G0213,22-03-2025 11:32,6,Kiosk,T16,Confirmed,22-03-2025 11:24
R00466,G2892,12-06-2025 17:35,1,Web,T01,Confirmed,12-06-2025 17:25
R00467,G2032,05-05-2025 12:47,3,Kiosk,T04,Confirmed,05-05-2025 12:45
R00468,G0852,12-03-2025 17:05,7,Web,T06,Cancelled,NULL
R00469,G0196,30-01-2025 14:04,3,Kiosk,T06,No-Show,NULL
R00470,G1899,04-06-2025 10:10,7,App,T04,Confirmed,04-06-2025 10:05
R00471,G1189,08-05-2025 14:19,1,Phone,T01,Cancelled,NULL
R00472,G1352,13-03-2025 13:24,2,App,T17,Confirmed,13-03-2025 13:15
R00473,G2744,29-01-2025 14:58,6,Phone,T14,No-Show,NULL
R00474,G0020,22-02-2025 18:45,5,Kiosk,T06,Confirmed,22-02-2025 18:45
R00475,G2157,19-04-2025 11:30,8,App,T11,No-Show,NULL
R00476,G2547,13-02-2025 16:38,3,Web,T03,Confirmed,13-02-2025 16:29
R00477,G2677,26-02-2025 16:56,7,App,T07,Confirmed,26-02-2025 16:46
R00478,G1603,09-03-2025 10:26,8,Phone,T15,Confirmed,09-03-2025 10:25
R00479,G0418,04-01-2025 10:30,5,App,T05,Confirmed,04-01-2025 10:28
R00480,G0032,11-03-2025 16:55,3,Web,T13,Confirmed,11-03-2025 16:50
R00481,G1277,06-04-2025 20:49,7,App,T09,Confirmed,06-04-2025 20:41
R00482,G0913,02-04-2025 21:04,4,Kiosk,T05,Confirmed,02-04-2025 21:00
R00483,G2204,21-03-2025 21:17,3,Phone,T08,Confirmed,21-03-2025 21:15
R00484,G0592,09-04-2025 19:37,7,Phone,T09,No-Show,NULL
R00485,G2634,17-04-2025 22:46,3,Phone,T09,Confirmed,17-04-2025 22:43
R00486,G2354,21-03-2025 14:30,6,Web,T02,Cancelled,NULL
R00487,G0139,19-02-2025 13:40,3,Phone,T15,Confirmed,19-02-2025 13:32
R00488,G1703,08-03-2025 13:53,7,Phone,T17,Confirmed,08-03-2025 13:44
R00489,G0960,01-06-2025 17:24,1,App,T06,Confirmed,01-06-2025 17:14
R00490,G0587,12-04-2025 19:23,4,App,T18,Confirmed,12-04-2025 19:19
R00491,G0085,07-05-2025 15:27,2,Phone,T03,Cancelled,NULL
R00492,G0313,26-05-2025 13:46,7,Web,T05,Confirmed,26-05-2025 13:36
R00493,G2930,22-01-2025 22:33,4,Kiosk,T09,No-Show,NULL
R00494,G0458,25-03-2025 18:27,5,Phone,T14,Confirmed,25-03-2025 18:24
R00495,G1533,05-05-2025 20:31,4,App,T16,Confirmed,05-05-2025 20:30
R00496,G1157,01-03-2025 10:51,6,Phone,T15,Confirmed,01-03-2025 10:42
R00497,G1893,09-04-2025 10:59,6,App,T03,No-Show,NULL
R00498,G1573,24-02-2025 13:23,2,App,T10,Confirmed,24-02-2025 13:16
R00499,G1190,06-04-2025 17:03,4,Kiosk,T02,No-Show,NULL
R00500,G0127,05-06-2025 12:12,4,Kiosk,T17,Confirmed,05-06-2025 12:08
R00501,G0563,03-03-2025 12:50,6,App,T11,Confirmed,03-03-2025 12:42
R00502,G2873,13-01-2025 20:27,1,Web,T09,Confirmed,13-01-2025 20:22
R00503,G1853,12-04-2025 15:13,8,Kiosk,T14,Confirmed,12-04-2025 15:10
R00504,G1797,07-03-2025 11:52,4,Phone,T17,Confirmed,07-03-2025 11:48
R00505,G1784,30-01-2025 18:23,3,Kiosk,T19,Confirmed,30-01-2025 18:19
R00506,G1789,21-05-2025 15:22,1,Kiosk,T18,Confirmed,21-05-2025 15:16
R00507,G1690,13-01-2025 13:21,5,Kiosk,T03,No-Show,NULL
R00508,G0246,07-02-2025 19:04,1,App,T19,Confirmed,07-02-2025 18:58
R00509,G2130,24-03-2025 12:32,8,Phone,T08,No-Show,NULL
R00510,G0349,26-04-2025 17:15,3,Kiosk,T03,Confirmed,26-04-2025 17:09
R00511,G0930,07-02-2025 22:35,2,Phone,T20,Confirmed,07-02-2025 22:35
R00512,G1643,20-02-2025 21:13,3,App,T09,Confirmed,20-02-2025 21:11
R00513,G0018,26-04-2025 22:01,8,App,T17,No-Show,NULL
R00514,G1570,06-01-2025 20:15,8,Kiosk,T11,Confirmed,06-01-2025 20:08
R00515,G0302,26-04-2025 10:03,6,Kiosk,T14,Confirmed,26-04-2025 10:02
R00516,G0481,18-02-2025 11:41,5,App,T17,No-Show,NULL
R00517,G1191,17-05-2025 20:13,2,App,T11,Confirmed,17-05-2025 20:04
R00518,G0835,15-02-2025 18:03,3,Phone,T01,Confirmed,15-02-2025 17:57
R00519,G0388,07-06-2025 14:58,6,Web,T15,Confirmed,07-06-2025 14:57
R00520,G1000,30-06-2025 19:20,7,Web,T09,Confirmed,30-06-2025 19:16
R00521,G1743,08-03-2025 13:44,7,Kiosk,T20,Confirmed,08-03-2025 13:44
R00522,G1063,15-05-2025 14:20,1,Kiosk,T20,No-Show,NULL
R00523,G1429,20-04-2025 18:45,6,App,T20,Confirmed,20-04-2025 18:45
R00524,G1262,06-05-2025 22:47,5,Web,T03,Confirmed,06-05-2025 22:45
R00525,G1817,24-01-2025 15:03,4,Kiosk,T05,No-Show,NULL
R00526,G2841,29-01-2025 14:11,5,Phone,T13,No-Show,NULL
R00527,G2978,04-01-2025 22:38,6,Kiosk,T17,Confirmed,04-01-2025 22:36
R00528,G0755,28-02-2025 12:10,1,Phone,T08,Confirmed,28-02-2025 12:05
R00529,G1672,21-06-2025 19:21,3,Kiosk,T11,Confirmed,21-06-2025 19:18
R00530,G2630,23-06-2025 22:35,2,Phone,T17,Confirmed,23-06-2025 22:34
R00531,G0379,15-05-2025 20:57,3,Web,T09,Confirmed,15-05-2025 20:55
R00532,G0605,16-01-2025 14:43,4,Web,T09,Confirmed,16-01-2025 14:34
R00533,G2511,15-06-2025 11:02,1,Kiosk,T15,Confirmed,15-06-2025 11:02
R00534,G2208,08-01-2025 10:48,2,App,T02,Confirmed,08-01-2025 10:43
R00535,G0642,17-01-2025 11:21,2,Web,T15,Confirmed,17-01-2025 11:11
R00536,G0944,05-04-2025 14:28,6,App,T17,No-Show,NULL
R00537,G1327,30-04-2025 20:51,6,App,T11,Confirmed,30-04-2025 20:48
R00538,G0526,22-03-2025 19:04,1,Phone,T16,Confirmed,22-03-2025 18:56
R00539,G1952,01-04-2025 18:59,7,Kiosk,T11,Confirmed,01-04-2025 18:54
R00540,G2625,22-01-2025 16:50,3,App,T14,Confirmed,22-01-2025 16:48
R00541,G0300,01-03-2025 17:56,6,Kiosk,T16,No-Show,NULL
R00542,G2501,17-05-2025 22:54,3,Kiosk,T17,No-Show,NULL
R00543,G2236,16-01-2025 17:09,5,Web,T16,Confirmed,16-01-2025 17:02
R00544,G0509,06-02-2025 18:26,8,Phone,T09,Confirmed,06-02-2025 18:19
R00545,G2615,22-04-2025 13:13,3,Web,T09,Cancelled,NULL
R00546,G1813,04-03-2025 17:39,1,App,T15,Confirmed,04-03-2025 17:32
R00547,G0414,20-03-2025 10:43,1,Web,T13,Confirmed,20-03-2025 10:34
R00548,G2330,19-05-2025 14:17,8,App,T01,Confirmed,19-05-2025 14:17
R00549,G2620,27-03-2025 17:35,6,App,T18,Confirmed,27-03-2025 17:26
R00550,G1391,27-05-2025 22:38,6,Phone,T11,Confirmed,27-05-2025 22:34
R00551,G2418,07-01-2025 14:11,4,Web,T08,No-Show,NULL
R00552,G1320,24-04-2025 20:28,5,Web,T20,Confirmed,24-04-2025 20:22
R00553,G1143,19-01-2025 15:41,3,Kiosk,T11,Confirmed,19-01-2025 15:35
R00554,G2696,10-05-2025 10:01,4,Web,T08,Cancelled,NULL
R00555,G0966,28-02-2025 10:34,1,App,T13,Confirmed,28-02-2025 10:33
R00556,G1561,05-03-2025 18:20,5,Phone,T16,Confirmed,05-03-2025 18:13
R00557,G1298,31-05-2025 19:52,2,Kiosk,T20,Confirmed,31-05-2025 19:42
R00558,G0145,15-04-2025 12:46,7,Kiosk,T14,Confirmed,15-04-2025 12:40
R00559,G0269,05-01-2025 22:48,8,Web,T16,Cancelled,NULL
R00560,G1289,22-02-2025 19:38,2,App,T18,No-Show,NULL
R00561,G1217,01-04-2025 22:16,6,Kiosk,T17,Confirmed,01-04-2025 22:08
R00562,G1265,10-04-2025 22:12,1,Phone,T04,Confirmed,10-04-2025 22:04
R00563,G0435,05-03-2025 16:04,1,Web,T17,Confirmed,05-03-2025 16:04
R00564,G2870,24-03-2025 19:41,5,Kiosk,T05,Confirmed,24-03-2025 19:38
R00565,G0906,08-01-2025 15:34,1,Kiosk,T10,Confirmed,08-01-2025 15:28
R00566,G0912,08-01-2025 16:57,4,Kiosk,T15,Confirmed,08-01-2025 16:47
R00567,G0305,29-06-2025 11:54,4,Kiosk,T20,Confirmed,29-06-2025 11:53
R00568,G0644,13-05-2025 11:29,1,Web,T16,Confirmed,13-05-2025 11:26
R00569,G2452,30-04-2025 19:12,1,Phone,T15,No-Show,NULL
R00570,G1693,16-05-2025 10:47,5,Phone,T03,Confirmed,16-05-2025 10:38
R00571,G1547,07-02-2025 12:19,3,Web,T09,Confirmed,07-02-2025 12:14
R00572,G2040,14-02-2025 11:05,1,App,T05,Confirmed,14-02-2025 10:56
R00573,G1832,08-01-2025 22:29,5,App,T20,No-Show,NULL
R00574,G1097,20-03-2025 19:27,1,App,T16,Confirmed,20-03-2025 19:26
R00575,G0856,07-04-2025 16:23,2,Phone,T02,Cancelled,NULL
R00576,G1076,18-02-2025 10:39,3,Phone,T10,Cancelled,NULL
R00577,G2614,24-02-2025 11:22,3,Kiosk,T15,Confirmed,24-02-2025 11:22
R00578,G2141,07-06-2025 22:35,6,Phone,T10,No-Show,NULL
R00579,G2594,05-05-2025 11:59,3,App,T08,Confirmed,05-05-2025 11:54
R00580,G1006,05-06-2025 17:52,3,Phone,T07,Confirmed,05-06-2025 17:50
R00581,G0864,31-05-2025 21:31,5,Kiosk,T07,Confirmed,31-05-2025 21:21
R00582,G2279,17-05-2025 17:08,1,Kiosk,T01,Confirmed,17-05-2025 17:01
R00583,G0962,05-03-2025 16:46,5,Web,T11,Confirmed,05-03-2025 16:38
R00584,G0155,22-02-2025 20:11,4,Kiosk,T11,Confirmed,22-02-2025 20:05
R00585,G2251,19-04-2025 15:06,5,Kiosk,T20,Confirmed,19-04-2025 14:59
R00586,G2358,01-01-2025 21:43,4,Kiosk,T01,Cancelled,NULL
R00587,G0655,28-04-2025 22:27,7,Kiosk,T10,Confirmed,28-04-2025 22:17
R00588,G2544,14-05-2025 19:00,3,Web,T11,Confirmed,14-05-2025 19:00
R00589,G1851,24-02-2025 14:39,2,Phone,T02,No-Show,NULL
R00590,G1830,14-06-2025 11:06,4,App,T19,Confirmed,14-06-2025 10:56
R00591,G1518,30-03-2025 16:50,1,Web,T01,No-Show,NULL
R00592,G1387,07-02-2025 12:30,7,Kiosk,T17,Confirmed,07-02-2025 12:30
R00593,G0591,28-04-2025 20:48,1,App,T08,Confirmed,28-04-2025 20:41
R00594,G1273,14-03-2025 12:14,3,App,T11,No-Show,NULL
R00595,G1787,26-03-2025 14:03,3,Web,T19,Confirmed,26-03-2025 13:55
R00596,G2295,08-02-2025 10:19,2,App,T03,Confirmed,08-02-2025 10:17
R00597,G2196,04-05-2025 19:20,2,Phone,T07,Confirmed,04-05-2025 19:11
R00598,G2680,03-01-2025 19:39,1,Phone,T13,Confirmed,03-01-2025 19:29
R00599,G1509,10-06-2025 19:12,8,Phone,T19,Confirmed,10-06-2025 19:08
R00600,G2616,15-05-2025 17:02,5,App,T15,Confirmed,15-05-2025 17:01
R00601,G2230,08-05-2025 14:28,8,Web,T18,Confirmed,08-05-2025 14:20
R00602,G2036,23-05-2025 19:25,1,App,T19,Confirmed,23-05-2025 19:25
R00603,G0744,02-05-2025 11:35,1,App,T10,Confirmed,02-05-2025 11:31
R00604,G0042,09-03-2025 20:18,6,Web,T11,No-Show,NULL
R00605,G0534,10-06-2025 17:23,8,Phone,T03,No-Show,NULL
R00606,G1117,19-03-2025 10:00,5,Web,T12,Confirmed,19-03-2025 09:56
R00607,G1220,11-06-2025 19:16,3,App,T03,Confirmed,11-06-2025 19:15
R00608,G2936,19-03-2025 19:07,1,Phone,T06,No-Show,NULL
R00609,G1978,13-05-2025 12:48,2,App,T03,Cancelled,NULL
R00610,G2620,05-02-2025 17:59,7,App,T11,Cancelled,NULL
R00611,G2481,15-04-2025 21:06,6,Phone,T03,Confirmed,15-04-2025 21:05
R00612,G0679,11-06-2025 11:06,4,App,T05,No-Show,NULL
R00613,G0325,23-06-2025 12:07,3,Web,T02,Confirmed,23-06-2025 12:04
R00614,G1368,07-03-2025 13:32,4,Kiosk,T12,No-Show,NULL
R00615,G2936,07-02-2025 17:42,4,Web,T09,Confirmed,07-02-2025 17:37
R00616,G2052,17-01-2025 22:02,4,Web,T14,Confirmed,17-01-2025 22:00
R00617,G0903,26-04-2025 11:12,1,Phone,T15,Confirmed,26-04-2025 11:09
R00618,G0849,01-04-2025 21:18,4,Phone,T12,Confirmed,01-04-2025 21:09
R00619,G1664,12-05-2025 21:19,7,Kiosk,T10,No-Show,NULL
R00620,G1172,13-04-2025 10:55,1,Web,T19,Confirmed,13-04-2025 10:53
R00621,G2805,01-04-2025 10:52,2,Kiosk,T06,Confirmed,01-04-2025 10:43
R00622,G2080,12-02-2025 10:30,3,Web,T15,Confirmed,12-02-2025 10:24
R00623,G1759,06-01-2025 12:15,3,Kiosk,T19,Confirmed,06-01-2025 12:12
R00624,G2822,25-06-2025 14:44,5,Phone,T06,Confirmed,25-06-2025 14:44
R00625,G1029,24-01-2025 22:50,8,Kiosk,T10,No-Show,NULL
R00626,G2004,25-03-2025 10:02,4,App,T02,Confirmed,25-03-2025 09:54
R00627,G2358,27-05-2025 13:23,6,Web,T13,Confirmed,27-05-2025 13:23
R00628,G0554,02-04-2025 14:08,2,Kiosk,T12,Confirmed,02-04-2025 14:01
R00629,G2457,05-04-2025 19:14,5,Phone,T14,Confirmed,05-04-2025 19:07
R00630,G2515,26-02-2025 10:08,6,Phone,T06,Confirmed,26-02-2025 10:03
R00631,G1290,03-01-2025 15:33,5,Web,T17,Cancelled,NULL
R00632,G0172,13-04-2025 22:29,1,Kiosk,T16,Cancelled,NULL
R00633,G0967,26-02-2025 21:48,1,Web,T14,Confirmed,26-02-2025 21:43
R00634,G0010,12-05-2025 19:53,8,Web,T11,Confirmed,12-05-2025 19:43
R00635,G2748,04-01-2025 22:14,3,Kiosk,T07,Confirmed,04-01-2025 22:12
R00636,G2288,27-02-2025 22:16,6,Phone,T05,Confirmed,27-02-2025 22:12
R00637,G1974,13-04-2025 21:09,8,Phone,T12,Cancelled,NULL
R00638,G0482,29-03-2025 12:38,3,Kiosk,T13,Confirmed,29-03-2025 12:35
R00639,G1745,10-03-2025 17:57,6,Web,T01,Confirmed,10-03-2025 17:55
R00640,G0646,11-01-2025 11:45,8,Web,T20,No-Show,NULL
R00641,G2085,10-03-2025 11:44,5,Web,T13,Cancelled,NULL
R00642,G0176,23-04-2025 11:06,7,App,T03,Confirmed,23-04-2025 11:01
R00643,G2185,17-04-2025 10:11,2,App,T16,Confirmed,17-04-2025 10:03
R00644,G2598,30-01-2025 14:47,5,Phone,T05,Confirmed,30-01-2025 14:37
R00645,G1020,17-06-2025 22:33,5,Phone,T03,Cancelled,NULL
R00646,G2448,30-05-2025 16:38,3,App,T09,Confirmed,30-05-2025 16:36
R00647,G1936,13-06-2025 21:42,3,Phone,T12,No-Show,NULL
R00648,G1898,01-02-2025 15:45,4,App,T03,No-Show,NULL
R00649,G1751,26-02-2025 11:01,5,Kiosk,T12,Cancelled,NULL
R00650,G2485,15-03-2025 11:51,1,Web,T15,Confirmed,15-03-2025 11:45
R00651,G0222,18-05-2025 15:45,8,App,T13,No-Show,NULL
R00652,G2693,14-05-2025 19:42,7,App,T06,Confirmed,14-05-2025 19:36
R00653,G2307,29-01-2025 22:16,8,App,T14,Confirmed,29-01-2025 22:07
R00654,G0462,19-03-2025 10:51,6,App,T12,Confirmed,19-03-2025 10:43
R00655,G1934,08-04-2025 17:51,2,App,T19,Confirmed,08-04-2025 17:48
R00656,G0332,11-04-2025 16:24,4,Kiosk,T10,No-Show,NULL
R00657,G2065,14-06-2025 11:33,1,Kiosk,T15,No-Show,NULL
R00658,G0932,01-04-2025 14:13,6,Kiosk,T11,Confirmed,01-04-2025 14:04
R00659,G0595,23-03-2025 12:33,8,App,T05,Confirmed,23-03-2025 12:27
