ReservationID,GuestID,BookingTime,PartySize,Channel,TableID,Status,CheckInTime
R0336,G0336,11-07-2025 19:14,10,Kiosk,T15,Confirmed,11-07-2025 19:14
R0337,G0337,11-07-2025 18:40,1,Web,T12,Confirmed,11-07-2025 18:30
R0338,G0338,11-07-2025 18:58,9,Web,T06,Cancelled,
R0339,G0339,11-07-2025 18:03,2,Phone,T17,Cancelled,
R0340,G0340,11-07-2025 20:13,1,Phone,T07,Confirmed,11-07-2025 20:12
R0341,G0341,11-07-2025 21:39,3,Web,T10,Confirmed,11-07-2025 21:37
R0342,G0342,11-07-2025 19:52,4,Kiosk,T14,Confirmed,11-07-2025 19:44
R0343,G0343,11-07-2025 18:29,2,Web,T04,No-Show,
R0344,G0344,11-07-2025 18:02,6,Kiosk,T18,Confirmed,11-07-2025 18:02
R0345,G0345,11-07-2025 20:48,3,Phone,T03,Confirmed,11-07-2025 20:48
R0346,G0346,11-07-2025 19:05,7,Web,T19,Confirmed,11-07-2025 18:56
R0347,G0347,11-07-2025 21:59,3,Phone,T08,No-Show,
R0348,G0348,11-07-2025 19:12,1,App,T19,Confirmed,11-07-2025 19:12
R0349,G0349,11-07-2025 18:20,9,Kiosk,T01,Confirmed,11-07-2025 18:14
R0350,G0350,11-07-2025 21:31,10,Kiosk,T19,No-Show,
R0351,G0351,11-07-2025 21:44,1,Phone,T15,Confirmed,11-07-2025 21:36
R0352,G0352,11-07-2025 18:23,4,Web,T04,Confirmed,11-07-2025 18:15
R0353,G0353,11-07-2025 21:22,7,Kiosk,T04,Confirmed,11-07-2025 21:19
R0354,G0354,11-07-2025 20:34,4,Kiosk,T19,Confirmed,11-07-2025 20:27
R0355,G0355,11-07-2025 18:36,7,App,T05,No-Show,
R0356,G0356,11-07-2025 18:49,3,App,T02,Cancelled,
R0357,G0357,11-07-2025 19:14,4,App,T08,No-Show,
R0358,G0358,11-07-2025 20:07,6,Kiosk,T04,Confirmed,11-07-2025 20:04
R0359,G0359,11-07-2025 20:02,5,Web,T10,Confirmed,11-07-2025 20:02
R0360,G0360,11-07-2025 18:31,9,Web,T03,Cancelled,
R0361,G0361,11-07-2025 18:24,6,App,T01,Confirmed,11-07-2025 18:16
R0362,G0362,11-07-2025 20:10,4,Phone,T04,Confirmed,11-07-2025 20:08
R0363,G0363,11-07-2025 18:57,8,Kiosk,T13,Confirmed,11-07-2025 18:55
R0364,G0364,11-07-2025 18:52,2,App,T08,Confirmed,11-07-2025 18:42
R0365,G0365,11-07-2025 18:40,1,Web,T17,Confirmed,11-07-2025 18:34
R0366,G0366,11-07-2025 20:59,8,Web,T12,Confirmed,11-07-2025 20:49
R0367,G0367,11-07-2025 21:09,6,App,T18,No-Show,
R0368,G0368,11-07-2025 18:09,9,Phone,T12,No-Show,
R0369,G0369,11-07-2025 19:17,2,Web,T12,Confirmed,11-07-2025 19:16
R0370,G0370,11-07-2025 21:16,3,Kiosk,T17,Confirmed,11-07-2025 21:07
R0371,G0371,11-07-2025 18:51,3,Web,T16,Confirmed,11-07-2025 18:46
R0372,G0372,11-07-2025 18:04,5,Phone,T13,Confirmed,11-07-2025 17:54
R0373,G0373,11-07-2025 21:12,4,Kiosk,T14,Confirmed,11-07-2025 21:04
R0374,G0374,11-07-2025 19:29,1,Phone,T01,Confirmed,11-07-2025 19:20
R0375,G0375,11-07-2025 18:36,5,Web,T02,Confirmed,11-07-2025 18:34
R0376,G0376,11-07-2025 19:16,9,Kiosk,T18,Cancelled,
R0377,G0377,11-07-2025 21:52,1,Kiosk,T07,No-Show,
R0378,G0378,11-07-2025 21:03,8,App,T01,Confirmed,11-07-2025 20:58
R0379,G0379,11-07-2025 19:46,1,App,T20,No-Show,
R0380,G0380,11-07-2025 21:46,1,Web,T08,Confirmed,11-07-2025 21:45
R0381,G0381,11-07-2025 19:23,2,Web,T06,Confirmed,11-07-2025 19:20
R0382,G0382,11-07-2025 20:19,7,App,T11,No-Show,
R0383,G0383,11-07-2025 21:42,7,Phone,T20,No-Show,
R0384,G0384,11-07-2025 21:57,8,Web,T16,Confirmed,11-07-2025 21:53
R0385,G0385,11-07-2025 21:09,2,Kiosk,T15,Confirmed,11-07-2025 21:08
R0386,G0386,11-07-2025 19:29,3,App,T01,Confirmed,11-07-2025 19:21
R0387,G0387,11-07-2025 19:07,9,Web,T11,No-Show,
R0388,G0388,11-07-2025 18:56,5,App,T20,Confirmed,11-07-2025 18:49
R0389,G0389,11-07-2025 21:06,9,App,T10,Confirmed,11-07-2025 21:02
R0390,G0390,11-07-2025 20:46,2,App,T08,Confirmed,11-07-2025 20:43
R0391,G0391,11-07-2025 18:08,9,Web,T20,Confirmed,11-07-2025 18:01
R0392,G0392,11-07-2025 20:15,6,App,T11,Confirmed,11-07-2025 20:07
R0393,G0393,11-07-2025 19:14,5,App,T12,Confirmed,11-07-2025 19:07
R0394,G0394,11-07-2025 21:36,4,Phone,T15,Confirmed,11-07-2025 21:26
R0395,G0395,11-07-2025 20:40,5,Web,T06,Confirmed,11-07-2025 20:31
R0396,G0396,11-07-2025 20:32,2,App,T14,Confirmed,11-07-2025 20:22
R0397,G0397,11-07-2025 20:38,1,Phone,T07,Confirmed,11-07-2025 20:36
R0398,G0398,11-07-2025 21:24,5,App,T01,Cancelled,
R0399,G0399,11-07-2025 21:37,1,Kiosk,T13,Confirmed,11-07-2025 21:32
R0400,G0400,11-07-2025 20:08,5,Phone,T09,Confirmed,11-07-2025 20:06
R0401,G0401,11-07-2025 19:20,9,Web,T11,Confirmed,11-07-2025 19:15
R0402,G0402,11-07-2025 20:08,3,Kiosk,T17,Confirmed,11-07-2025 20:00
R0403,G0403,11-07-2025 19:25,3,Phone,T10,Confirmed,11-07-2025 19:23
R0404,G0404,11-07-2025 18:55,7,Phone,T06,No-Show,
R0405,G0405,11-07-2025 21:59,7,Kiosk,T09,Confirmed,11-07-2025 21:51
R0406,G0406,11-07-2025 19:00,3,App,T10,Confirmed,11-07-2025 18:57
R0407,G0407,11-07-2025 21:12,8,App,T05,Cancelled,
R0408,G0408,11-07-2025 21:00,7,Phone,T20,Confirmed,11-07-2025 20:54
R0409,G0409,11-07-2025 20:25,6,Web,T10,Confirmed,11-07-2025 20:24
R0410,G0410,11-07-2025 20:20,5,App,T17,Confirmed,11-07-2025 20:14
R0411,G0411,11-07-2025 19:48,3,App,T19,Confirmed,11-07-2025 19:45
R0412,G0412,11-07-2025 20:23,1,Phone,T17,Confirmed,11-07-2025 20:22
R0413,G0413,11-07-2025 20:42,3,App,T15,Confirmed,11-07-2025 20:36
R0414,G0414,11-07-2025 18:56,7,Phone,T01,Confirmed,11-07-2025 18:56
R0415,G0415,11-07-2025 21:32,2,App,T04,Confirmed,11-07-2025 21:25
R0416,G0416,11-07-2025 20:18,5,Phone,T19,Confirmed,11-07-2025 20:18
R0417,G0417,11-07-2025 19:56,10,Kiosk,T14,Confirmed,11-07-2025 19:49
R0418,G0418,11-07-2025 19:30,3,Web,T15,No-Show,
R0419,G0419,11-07-2025 21:38,4,App,T12,Cancelled,
R0420,G0420,11-07-2025 18:52,2,App,T10,Confirmed,11-07-2025 18:45
R0421,G0421,11-07-2025 19:49,6,Web,T07,Confirmed,11-07-2025 19:42
R0422,G0422,11-07-2025 19:05,9,Phone,T09,Confirmed,11-07-2025 18:56
R0423,G0423,11-07-2025 21:01,1,Kiosk,T16,No-Show,
R0424,G0424,11-07-2025 18:50,3,Phone,T13,No-Show,
R0425,G0425,11-07-2025 20:23,8,Phone,T15,Confirmed,11-07-2025 20:21
R0426,G0426,11-07-2025 20:10,1,App,T01,Confirmed,11-07-2025 20:07
R0427,G0427,11-07-2025 18:14,3,Web,T20,Confirmed,11-07-2025 18:05
R0428,G0428,11-07-2025 18:00,10,Kiosk,T12,Confirmed,11-07-2025 17:56
R0429,G0429,11-07-2025 21:12,6,Web,T15,Confirmed,11-07-2025 21:11
R0430,G0430,11-07-2025 19:17,4,Kiosk,T12,Confirmed,11-07-2025 19:10
R0431,G0431,11-07-2025 19:08,6,Kiosk,T10,Confirmed,11-07-2025 19:01
R0432,G0432,11-07-2025 21:51,7,Phone,T09,Confirmed,11-07-2025 21:51
R0433,G0433,11-07-2025 19:50,4,Phone,T19,Confirmed,11-07-2025 19:49
R0434,G0434,11-07-2025 19:50,1,Web,T05,Confirmed,11-07-2025 19:41
R0435,G0435,11-07-2025 19:38,1,Web,T17,Cancelled,
R0436,G0436,11-07-2025 18:48,4,Phone,T13,No-Show,
R0437,G0437,11-07-2025 19:54,10,Kiosk,T05,No-Show,
R0438,G0438,11-07-2025 19:27,4,Web,T09,Confirmed,11-07-2025 19:21
R0439,G0439,11-07-2025 19:08,9,Web,T01,Confirmed,11-07-2025 18:59
R0440,G0440,11-07-2025 19:50,7,App,T07,Confirmed,11-07-2025 19:45
R0441,G0441,11-07-2025 20:01,7,Phone,T07,Confirmed,11-07-2025 19:51
R0442,G0442,11-07-2025 21:18,10,Phone,T11,No-Show,
R0443,G0443,11-07-2025 21:52,7,Kiosk,T10,No-Show,
R0444,G0444,11-07-2025 20:14,5,Phone,T02,Confirmed,11-07-2025 20:10
R0445,G0445,11-07-2025 18:29,2,Kiosk,T01,Confirmed,11-07-2025 18:28
R0446,G0446,11-07-2025 19:36,1,Kiosk,T01,Confirmed,11-07-2025 19:26
R0447,G0447,11-07-2025 19:43,8,App,T17,Confirmed,11-07-2025 19:35
R0448,G0448,11-07-2025 18:09,9,Web,T05,Confirmed,11-07-2025 17:59
R0449,G0449,11-07-2025 18:45,7,Web,T04,Confirmed,11-07-2025 18:35
R0450,G0450,11-07-2025 20:49,6,Phone,T11,Confirmed,11-07-2025 20:47
R0451,G0451,11-07-2025 20:54,4,App,T09,Confirmed,11-07-2025 20:48
R0452,G0452,11-07-2025 18:15,2,Phone,T13,Confirmed,11-07-2025 18:11
R0453,G0453,11-07-2025 21:59,4,Web,T20,Confirmed,11-07-2025 21:59
R0454,G0454,11-07-2025 19:44,7,Kiosk,T17,Confirmed,11-07-2025 19:37
R0455,G0455,11-07-2025 20:55,7,Kiosk,T12,Confirmed,11-07-2025 20:45
R0456,G0456,11-07-2025 20:37,9,Web,T01,Confirmed,11-07-2025 20:29
R0457,G0457,11-07-2025 18:57,5,Kiosk,T01,Confirmed,11-07-2025 18:49
R0458,G0458,11-07-2025 18:41,7,App,T18,No-Show,
R0459,G0459,11-07-2025 21:57,10,Kiosk,T10,Confirmed,11-07-2025 21:57
R0460,G0460,11-07-2025 18:26,1,App,T10,Confirmed,11-07-2025 18:25
R0461,G0461,11-07-2025 18:29,4,Phone,T12,No-Show,
R0462,G0462,11-07-2025 18:04,2,Phone,T20,Cancelled,
R0463,G0463,11-07-2025 18:46,5,Kiosk,T18,Confirmed,11-07-2025 18:36
R0464,G0464,11-07-2025 19:01,2,App,T07,Confirmed,11-07-2025 18:55
R0465,G0465,11-07-2025 21:50,2,Kiosk,T10,No-Show,
R0466,G0466,11-07-2025 19:22,9,Kiosk,T08,Confirmed,11-07-2025 19:22
R0467,G0467,11-07-2025 18:32,1,Web,T16,Confirmed,11-07-2025 18:25
R0468,G0468,11-07-2025 21:26,8,Phone,T11,Confirmed,11-07-2025 21:18
R0469,G0469,11-07-2025 21:24,4,Web,T13,Confirmed,11-07-2025 21:21
R0470,G0470,11-07-2025 19:38,5,Web,T15,Confirmed,11-07-2025 19:34
R0471,G0471,11-07-2025 18:55,1,Kiosk,T13,Confirmed,11-07-2025 18:51
R0472,G0472,11-07-2025 19:04,4,App,T11,Cancelled,
R0473,G0473,11-07-2025 22:00,8,App,T18,Confirmed,11-07-2025 21:57
R0474,G0474,11-07-2025 21:10,6,Kiosk,T14,Confirmed,11-07-2025 21:05
R0475,G0475,11-07-2025 18:21,3,App,T06,Confirmed,11-07-2025 18:20
R0476,G0476,11-07-2025 20:01,4,Phone,T18,Confirmed,11-07-2025 19:53
R0477,G0477,11-07-2025 20:26,1,App,T08,Cancelled,
R0478,G0478,11-07-2025 20:40,2,Web,T16,Confirmed,11-07-2025 20:31
R0479,G0479,11-07-2025 19:29,4,App,T05,Confirmed,11-07-2025 19:23
R0480,G0480,11-07-2025 21:02,3,Web,T10,No-Show,
R0481,G0481,11-07-2025 20:25,10,Kiosk,T03,Confirmed,11-07-2025 20:18
R0482,G0482,11-07-2025 20:24,6,App,T08,Confirmed,11-07-2025 20:20
R0483,G0483,11-07-2025 18:46,9,Kiosk,T11,No-Show,
R0484,G0484,11-07-2025 18:48,3,Kiosk,T19,Confirmed,11-07-2025 18:47
R0485,G0485,11-07-2025 20:55,9,Kiosk,T12,Confirmed,11-07-2025 20:55
R0486,G0486,11-07-2025 21:13,1,Phone,T07,Confirmed,11-07-2025 21:05
R0487,G0487,11-07-2025 18:11,5,App,T01,Confirmed,11-07-2025 18:10
R0488,G0488,11-07-2025 21:41,9,Phone,T13,Confirmed,11-07-2025 21:39
R0489,G0489,11-07-2025 18:07,4,Kiosk,T01,Cancelled,
R0490,G0490,11-07-2025 19:20,10,Web,T06,No-Show,
R0491,G0491,11-07-2025 18:19,6,Kiosk,T10,No-Show,
R0492,G0492,11-07-2025 19:53,3,App,T16,Confirmed,11-07-2025 19:50
R0493,G0493,11-07-2025 20:43,9,Kiosk,T07,No-Show,
R0494,G0494,11-07-2025 19:19,4,Kiosk,T20,Confirmed,11-07-2025 19:11
R0495,G0495,11-07-2025 18:40,1,Web,T19,No-Show,
R0496,G0496,11-07-2025 20:42,4,Kiosk,T17,Confirmed,11-07-2025 20:35
R0497,G0497,11-07-2025 18:19,4,Phone,T14,No-Show,
R0498,G0498,11-07-2025 18:25,2,Web,T08,Confirmed,11-07-2025 18:23
R0499,G0499,11-07-2025 20:57,1,Web,T02,Confirmed,11-07-2025 20:56
R0500,G0500,11-07-2025 19:04,8,Phone,T16,Confirmed,11-07-2025 19:00
R0501,G0501,11-07-2025 19:49,4,Phone,T04,Confirmed,11-07-2025 19:44
R0502,G0502,11-07-2025 20:35,7,App,T06,Confirmed,11-07-2025 20:25
R0503,G0503,11-07-2025 18:32,10,Kiosk,T11,Confirmed,11-07-2025 18:22
R0504,G0504,11-07-2025 18:53,6,Kiosk,T07,Confirmed,11-07-2025 18:43
R0505,G0505,11-07-2025 21:33,2,App,T17,Confirmed,11-07-2025 21:33
R0506,G0506,11-07-2025 20:22,6,Phone,T12,Confirmed,11-07-2025 20:17
R0507,G0507,11-07-2025 19:57,3,Kiosk,T12,Confirmed,11-07-2025 19:54
R0508,G0508,11-07-2025 21:01,7,Web,T16,Confirmed,11-07-2025 20:56
R0509,G0509,11-07-2025 19:18,6,App,T15,Confirmed,11-07-2025 19:14
R0510,G0510,11-07-2025 18:09,1,Web,T06,Confirmed,11-07-2025 18:07
R0511,G0511,11-07-2025 19:20,10,Web,T03,Confirmed,11-07-2025 19:18
R0512,G0512,11-07-2025 18:55,1,Phone,T19,No-Show,
R0513,G0513,11-07-2025 19:33,3,Web,T03,Confirmed,11-07-2025 19:30
R0514,G0514,11-07-2025 19:47,3,Web,T13,No-Show,
R0515,G0515,11-07-2025 21:00,8,Phone,T11,Confirmed,11-07-2025 20:55
R0516,G0516,11-07-2025 19:37,7,App,T18,Confirmed,11-07-2025 19:28
R0517,G0517,11-07-2025 20:06,6,Phone,T06,Confirmed,11-07-2025 19:57
R0518,G0518,11-07-2025 20:11,5,App,T15,Cancelled,
R0519,G0519,11-07-2025 21:03,6,App,T06,Confirmed,11-07-2025 21:01
R0520,G0520,11-07-2025 19:52,2,Kiosk,T13,Confirmed,11-07-2025 19:43
R0521,G0521,11-07-2025 20:01,7,Phone,T10,Confirmed,11-07-2025 19:55
R0522,G0522,11-07-2025 18:06,8,App,T17,Confirmed,11-07-2025 17:56
R0523,G0523,11-07-2025 19:49,10,Web,T14,Confirmed,11-07-2025 19:39
R0524,G0524,11-07-2025 21:57,5,Phone,T04,Confirmed,11-07-2025 21:51
R0525,G0525,11-07-2025 21:39,10,App,T20,Confirmed,11-07-2025 21:37
R0526,G0526,11-07-2025 18:11,5,Phone,T10,Cancelled,
R0527,G0527,11-07-2025 20:51,9,App,T15,Confirmed,11-07-2025 20:49
R0528,G0528,11-07-2025 20:46,2,Web,T16,Confirmed,11-07-2025 20:46
R0529,G0529,11-07-2025 19:21,8,Phone,T09,No-Show,
R0530,G0530,11-07-2025 21:18,4,Phone,T02,Confirmed,11-07-2025 21:10
R0531,G0531,11-07-2025 18:06,6,Kiosk,T02,No-Show,
R0532,G0532,11-07-2025 20:39,9,Kiosk,T03,Confirmed,11-07-2025 20:37
R0533,G0533,11-07-2025 19:55,2,Web,T19,Confirmed,11-07-2025 19:45
R0534,G0534,11-07-2025 18:56,6,App,T06,Confirmed,11-07-2025 18:48
R0535,G0535,11-07-2025 19:55,6,Web,T18,No-Show,
R0536,G0536,11-07-2025 20:00,6,Phone,T03,No-Show,
R0537,G0537,11-07-2025 21:22,1,App,T20,Cancelled,
R0538,G0538,11-07-2025 21:21,5,Phone,T02,Confirmed,11-07-2025 21:19
R0539,G0539,11-07-2025 19:09,10,Kiosk,T16,Confirmed,11-07-2025 19:09
R0540,G0540,11-07-2025 21:41,4,Web,T07,Cancelled,
R0541,G0541,11-07-2025 18:12,2,Web,T07,Confirmed,11-07-2025 18:05
R0542,G0542,11-07-2025 20:25,2,Web,T15,Confirmed,11-07-2025 20:22
R0543,G0543,11-07-2025 20:02,9,App,T04,No-Show,
R0544,G0544,11-07-2025 18:49,10,App,T16,Confirmed,11-07-2025 18:42
R0545,G0545,11-07-2025 21:32,4,App,T05,Confirmed,11-07-2025 21:28
R0546,G0546,11-07-2025 21:37,4,Kiosk,T09,Confirmed,11-07-2025 21:32
R0547,G0547,11-07-2025 20:24,9,Kiosk,T06,Confirmed,11-07-2025 20:16
R0548,G0548,11-07-2025 18:45,5,Kiosk,T08,Confirmed,11-07-2025 18:43
R0549,G0549,11-07-2025 20:58,6,Kiosk,T01,Confirmed,11-07-2025 20:51
R0550,G0550,11-07-2025 18:19,1,Web,T04,Confirmed,11-07-2025 18:11
R0551,G0551,11-07-2025 18:49,3,Kiosk,T02,Confirmed,11-07-2025 18:45
R0552,G0552,11-07-2025 21:41,10,Web,T07,Confirmed,11-07-2025 21:34
R0553,G0553,11-07-2025 20:46,6,Web,T12,No-Show,
R0554,G0554,11-07-2025 19:48,2,Phone,T17,Confirmed,11-07-2025 19:43
R0555,G0555,11-07-2025 18:09,2,Kiosk,T01,Confirmed,11-07-2025 18:02
R0556,G0556,11-07-2025 19:04,4,Kiosk,T01,Confirmed,11-07-2025 18:58
R0557,G0557,11-07-2025 20:14,8,Web,T03,Confirmed,11-07-2025 20:10
R0558,G0558,11-07-2025 20:45,5,Web,T07,Confirmed,11-07-2025 20:45
R0559,G0559,11-07-2025 21:21,5,Phone,T03,Confirmed,11-07-2025 21:11
R0560,G0560,11-07-2025 21:44,2,Web,T11,Confirmed,11-07-2025 21:35
R0561,G0561,11-07-2025 20:31,2,Phone,T15,No-Show,
R0562,G0562,11-07-2025 19:40,7,Kiosk,T07,Confirmed,11-07-2025 19:37
R0563,G0563,11-07-2025 20:23,2,Web,T17,No-Show,
R0564,G0564,11-07-2025 18:03,1,App,T12,Confirmed,11-07-2025 17:54
R0565,G0565,11-07-2025 18:39,2,Web,T14,No-Show,
R0566,G0566,11-07-2025 20:02,3,Kiosk,T11,Confirmed,11-07-2025 20:02
R0567,G0567,11-07-2025 19:41,3,Web,T14,Confirmed,11-07-2025 19:41
R0568,G0568,11-07-2025 18:13,10,Kiosk,T19,Confirmed,11-07-2025 18:05
R0569,G0569,11-07-2025 21:03,10,App,T14,Confirmed,11-07-2025 21:01
R0570,G0570,11-07-2025 21:30,3,App,T14,Confirmed,11-07-2025 21:30
R0571,G0571,11-07-2025 19:29,10,Phone,T13,No-Show,
R0572,G0572,11-07-2025 18:53,7,Web,T10,Confirmed,11-07-2025 18:45
R0573,G0573,11-07-2025 19:04,9,App,T19,Confirmed,11-07-2025 19:01
R0574,G0574,11-07-2025 20:58,8,Web,T16,Confirmed,11-07-2025 20:55
R0575,G0575,11-07-2025 19:31,7,App,T02,No-Show,
R0576,G0576,11-07-2025 18:14,5,Web,T18,Confirmed,11-07-2025 18:10
R0577,G0577,11-07-2025 21:19,4,Phone,T01,Confirmed,11-07-2025 21:18
R0578,G0578,11-07-2025 20:39,6,Kiosk,T16,No-Show,
R0579,G0579,11-07-2025 18:01,3,App,T20,No-Show,
R0580,G0580,11-07-2025 19:30,5,Web,T11,Confirmed,11-07-2025 19:28
R0581,G0581,11-07-2025 21:47,4,Kiosk,T01,Confirmed,11-07-2025 21:37
R0582,G0582,11-07-2025 21:33,9,App,T10,No-Show,
R0583,G0583,11-07-2025 18:53,4,Web,T09,Confirmed,11-07-2025 18:43
R0584,G0584,11-07-2025 20:01,2,Web,T04,Confirmed,11-07-2025 19:56
R0585,G0585,11-07-2025 20:41,6,Phone,T04,Confirmed,11-07-2025 20:33
R0586,G0586,11-07-2025 21:34,8,Phone,T03,No-Show,
R0587,G0587,11-07-2025 19:58,7,App,T13,Confirmed,11-07-2025 19:56
R0588,G0588,11-07-2025 20:56,3,Web,T03,Confirmed,11-07-2025 20:50
R0589,G0589,11-07-2025 18:17,1,Phone,T11,Confirmed,11-07-2025 18:15
R0590,G0590,11-07-2025 21:29,4,Kiosk,T03,Cancelled,
R0591,G0591,11-07-2025 20:50,7,App,T04,Confirmed,11-07-2025 20:45
R0592,G0592,11-07-2025 21:39,6,Phone,T04,No-Show,
R0593,G0593,11-07-2025 20:13,6,Phone,T11,Confirmed,11-07-2025 20:11
R0594,G0594,11-07-2025 21:22,7,App,T13,Confirmed,11-07-2025 21:13
R0595,G0595,11-07-2025 18:52,9,Phone,T03,Confirmed,11-07-2025 18:51
R0596,G0596,11-07-2025 18:23,7,Web,T08,Confirmed,11-07-2025 18:20
R0597,G0597,11-07-2025 18:30,6,App,T19,Confirmed,11-07-2025 18:27
R0598,G0598,11-07-2025 19:05,4,App,T20,Confirmed,11-07-2025 19:01
R0599,G0599,11-07-2025 20:15,8,App,T13,Confirmed,11-07-2025 20:06
R0600,G0600,11-07-2025 19:52,5,App,T18,Confirmed,11-07-2025 19:43
R0601,G0601,11-07-2025 20:52,7,Kiosk,T17,Confirmed,11-07-2025 20:50
R0602,G0602,11-07-2025 18:43,6,App,T07,Confirmed,11-07-2025 18:34
R0603,G0603,11-07-2025 18:38,8,App,T08,Confirmed,11-07-2025 18:30
R0604,G0604,11-07-2025 21:20,6,Web,T01,Cancelled,
R0605,G0605,11-07-2025 21:04,6,Phone,T04,Cancelled,
R0606,G0606,11-07-2025 20:24,5,Kiosk,T03,Cancelled,
R0607,G0607,11-07-2025 19:29,2,Kiosk,T16,Confirmed,11-07-2025 19:25
R0608,G0608,11-07-2025 19:17,6,Web,T18,Confirmed,11-07-2025 19:12
R0609,G0609,11-07-2025 21:49,8,App,T20,Confirmed,11-07-2025 21:47
R0610,G0610,11-07-2025 19:52,8,Web,T11,Cancelled,
R0611,G0611,11-07-2025 20:48,3,App,T02,Confirmed,11-07-2025 20:39
R0612,G0612,11-07-2025 18:35,7,App,T20,Confirmed,11-07-2025 18:31
R0613,G0613,11-07-2025 21:07,5,Phone,T03,Confirmed,11-07-2025 20:57
R0614,G0614,11-07-2025 19:42,9,Kiosk,T04,Confirmed,11-07-2025 19:34
R0615,G0615,11-07-2025 19:03,7,App,T03,Confirmed,11-07-2025 18:58
R0616,G0616,11-07-2025 19:54,6,Phone,T12,Confirmed,11-07-2025 19:51
R0617,G0617,11-07-2025 21:13,1,Phone,T09,No-Show,
R0618,G0618,11-07-2025 20:35,1,Phone,T01,Confirmed,11-07-2025 20:25
R0619,G0619,11-07-2025 20:17,9,Phone,T15,No-Show,
R0620,G0620,11-07-2025 21:32,5,Phone,T05,Confirmed,11-07-2025 21:25
R0621,G0621,11-07-2025 21:55,1,Kiosk,T11,Confirmed,11-07-2025 21:48
R0622,G0622,11-07-2025 20:24,5,Phone,T07,No-Show,
R0623,G0623,11-07-2025 18:55,2,Web,T07,Confirmed,11-07-2025 18:48
R0624,G0624,11-07-2025 20:05,6,Phone,T08,Cancelled,
R0625,G0625,11-07-2025 19:54,6,App,T08,Cancelled,
R0626,G0626,11-07-2025 21:44,1,App,T01,Confirmed,11-07-2025 21:42
R0627,G0627,11-07-2025 19:31,6,Phone,T20,Cancelled,
R0628,G0628,11-07-2025 19:18,4,App,T18,Confirmed,11-07-2025 19:15
R0629,G0629,11-07-2025 19:30,10,Phone,T15,Confirmed,11-07-2025 19:22
R0630,G0630,11-07-2025 20:02,4,Phone,T02,Confirmed,11-07-2025 19:59
R0631,G0631,11-07-2025 19:23,7,Web,T15,Confirmed,11-07-2025 19:15
R0632,G0632,11-07-2025 21:42,3,Kiosk,T18,No-Show,
R0633,G0633,11-07-2025 18:16,2,Phone,T17,Confirmed,11-07-2025 18:08
R0634,G0634,11-07-2025 19:46,8,Web,T13,No-Show,
R0635,G0635,11-07-2025 18:46,5,App,T07,Confirmed,11-07-2025 18:36
R0636,G0636,11-07-2025 18:26,6,Kiosk,T20,Confirmed,11-07-2025 18:19
R0637,G0637,11-07-2025 18:33,10,Web,T16,Confirmed,11-07-2025 18:33
R0638,G0638,11-07-2025 21:06,10,Web,T16,Confirmed,11-07-2025 21:05
R0639,G0639,11-07-2025 21:15,9,Web,T06,Confirmed,11-07-2025 21:10
R0640,G0640,11-07-2025 20:50,7,Phone,T04,Confirmed,11-07-2025 20:45
R0641,G0641,11-07-2025 19:38,6,Web,T14,Confirmed,11-07-2025 19:30
R0642,G0642,11-07-2025 21:36,5,Kiosk,T13,Confirmed,11-07-2025 21:31
R0643,G0643,11-07-2025 20:57,6,Kiosk,T17,No-Show,
R0644,G0644,11-07-2025 18:09,4,Kiosk,T14,Confirmed,11-07-2025 18:03
R0645,G0645,11-07-2025 18:26,9,Phone,T09,Confirmed,11-07-2025 18:17
R0646,G0646,11-07-2025 18:35,1,Kiosk,T06,Confirmed,11-07-2025 18:25
R0647,G0647,11-07-2025 20:16,3,Web,T13,Confirmed,11-07-2025 20:10
R0648,G0648,11-07-2025 21:02,3,App,T11,Confirmed,11-07-2025 20:57
R0649,G0649,11-07-2025 19:35,3,Kiosk,T04,Confirmed,11-07-2025 19:32
R0650,G0650,11-07-2025 21:06,8,Web,T06,Confirmed,11-07-2025 20:57
R0651,G0651,11-07-2025 18:03,6,Kiosk,T08,Confirmed,11-07-2025 17:54
R0652,G0652,11-07-2025 21:26,3,Kiosk,T02,Confirmed,11-07-2025 21:20
R0653,G0653,11-07-2025 19:10,5,Phone,T03,Cancelled,
R0654,G0654,11-07-2025 18:18,5,App,T20,Confirmed,11-07-2025 18:12
R0655,G0655,11-07-2025 21:07,4,App,T08,Confirmed,11-07-2025 21:06
R0656,G0656,11-07-2025 19:24,4,Phone,T01,Confirmed,11-07-2025 19:19
R0657,G0657,11-07-2025 20:37,3,Phone,T11,Confirmed,11-07-2025 20:34
R0658,G0658,11-07-2025 18:51,7,Kiosk,T05,Confirmed,11-07-2025 18:49
R0659,G0659,11-07-2025 19:43,6,Web,T19,Confirmed,11-07-2025 19:38
R0660,G0660,11-07-2025 18:26,9,Kiosk,T12,Confirmed,11-07-2025 18:22
R0661,G0661,11-07-2025 21:52,2,Kiosk,T15,Cancelled,
R0662,G0662,11-07-2025 21:31,9,Web,T15,Confirmed,11-07-2025 21:24
R0663,G0663,11-07-2025 19:37,5,Kiosk,T02,Confirmed,11-07-2025 19:27
R0664,G0664,11-07-2025 20:57,5,Web,T17,Cancelled,
R0665,G0665,11-07-2025 18:01,5,Kiosk,T15,Confirmed,11-07-2025 17:53
R0666,G0666,11-07-2025 21:17,10,Web,T09,Confirmed,11-07-2025 21:15
